feature_0,feature_1,feature_2,feature_3,feature_4,target
0.6305901211156348,-1.4896374214361092,-2.2624880977870494,1.9803118944818439,-1.9287463785056924,0
0.9472565707444549,1.5351487200075487,-0.7555966819819284,4.025511404907888,-2.979986211135612,0
0.3795852043612369,-1.9700004554188741,-1.3221777537961157,2.171271645400016,-2.1732178541427336,0
0.3863542897833959,1.621226879726228,-2.6493990711993805,1.112190724362892,-1.563056653565928,0
-0.06121162357197878,0.7870308368716137,-1.624832631384756,0.8439155693105265,-1.6117925666357584,0
0.7631152395088598,-0.17494456600131203,-1.8303520826147985,2.7347020204960195,-2.3387515262159715,0
0.6701541010334102,-1.3889081710291074,-1.8543896632264352,2.452104485312264,-2.2021977001244437,0
0.3830451349021419,-1.4760670917717218,-0.36170085615445013,2.9844166340874136,-2.650244709412918,0
1.1891802900809374,1.2030478522059247,-4.900087377865665,1.1348178413091352,-1.153729698208839,0
0.21993676018174776,0.8455260998852114,-1.80181459597704,1.4594403765537702,-1.8701748108326526,0
0.7121932536693676,0.11955692459848473,-3.589068023535548,1.2136773510415269,-1.5038904128562296,0
-0.2814174349266795,0.3191602900919905,-0.5565592647806583,1.1950246944111726,-1.9250041693845241,0
0.6384604422575615,-0.1165103783469821,-1.8858145138028761,2.437070693873451,-2.2499314777588033,0
0.21656821412567284,2.2947685915477845,-2.104894076853866,1.200886676852684,-1.7212777571978326,0
1.0243854516773867,0.01424416401371203,-1.8225622896995002,3.1277859912928485,-2.324643794380975,0
0.46559224045660674,-0.28879530269948617,-2.8489701254446813,1.164674686870041,-1.5666777635321887,0
1.2700677339982553,1.1833238104431567,-2.7239748521610525,3.2338249833160786,-2.3854453259718706,0
0.2453901098109673,1.5080475914191533,-2.5734943595576945,0.950348573313522,-1.5924751257050587,0
1.1266926749186537,0.847932173353264,-2.088547959053887,3.354371845136588,-2.499185086869036,0
0.8152866453187799,0.48500129152322796,-2.360204728110874,2.405883279444324,-2.1135867062251807,0
0.8383564108712129,-0.31242179149504906,-3.6936193467614125,1.3912953705737678,-1.526076530572849,0
0.7608771063375749,0.031075966875013874,-2.2287896620511605,2.436409801568597,-2.1831195665683234,0
-0.04381204581345565,-0.828397454793649,-1.561107817976575,1.1441781290796569,-1.8740719142791888,0
0.8295884938069121,-0.7422480135662024,-2.454790175019583,2.2715771684121333,-1.98596567226831,0
0.3437286920129077,0.37955030461222966,-0.6407360960362878,2.5189663084955103,-2.3332439123510644,0
0.8101758141931068,-0.25018783320716287,-2.476148891085553,2.0168454646975245,-1.7583791799476796,0
1.0531233493419148,0.32543685943381034,-0.9217886632249359,4.100413297527305,-2.9510792511840007,0
-0.22161259049036616,0.15971772868210007,-1.3453373878432986,0.8864166197963592,-1.808586744805559,0
0.5973822776264581,-0.790012802081076,-2.5714154115908645,1.684590833831327,-1.791481262478114,0
0.49368632060591366,-2.498493587871451,-1.6436243867368592,2.050246941953162,-1.985276943964815,0
-0.3573237935218928,-1.2506960629882262,-2.128649802964711,0.010310486804977925,-1.4115383103692958,0
0.6594321516358311,-0.3670704059816724,-2.102880001981125,2.1151766238450636,-1.961915797666732,0
0.6054380254974976,-0.21347213599941883,-1.7515884543572389,2.272055455126748,-2.0785154348000887,0
0.6718554102923912,0.3562167098144623,-2.436324800788759,1.955102719296307,-1.9024730533040493,0
0.16882157493030642,-1.216325832795099,-1.47062247527325,1.6213438450918938,-1.9951356023828901,0
1.2987077705808627,-1.6553688814058016,-3.6728130404516337,2.2340477529205924,-1.6560441414796578,0
0.7321098267972664,1.2916352267604467,-1.2982907530059014,2.9137571380497342,-2.3715953665767078,0
1.320012032852815,-1.2744928824990227,-3.624486472001776,2.402155094350006,-1.7792587433477687,0
0.18895838428146555,0.8039193308807204,-1.26338000438329,1.8451370073593807,-2.117353444992234,0
-0.016066337565991635,-0.6754811770399278,-1.964367611172621,0.8873665438649307,-1.715217178242739,0
1.2363785611596245,1.3147798255965035,-2.9290428708293796,2.925418565948691,-2.1955716600528445,0
0.3156862353414533,1.6263804056686328,-0.6015714580375402,2.6454146355260373,-2.496282249437187,0
0.6165832957315774,-1.4180599219689365,-1.7954125637917562,2.4158371358735713,-2.2282336701930374,0
0.3851193478875177,1.7701676156472728,-2.0129474964024068,1.6410100549546855,-1.874375765862595,0
-0.05225919620473892,1.623263185486201,-2.64583623724728,0.088904403461332,-1.1990009140726983,0
1.4714193110359495,0.2884111487160616,-2.7663912536870288,3.437822437389162,-2.289437145212471,0
1.0466163517365306,-0.797813748337336,-3.307601439455537,2.175354066232571,-1.8622260347221455,0
0.9979080304265002,0.07587738995981268,-1.7237020542798578,3.32345632444234,-2.5347469522730472,0
0.5231864749128243,-0.9169275453299295,-1.8291118995507039,2.150115910315777,-2.113823552022218,0
0.42947186859255587,0.9965246338965807,-2.7062685574520136,1.0751399184398431,-1.4762186460484032,0
0.7555338784937045,-1.0249923138187629,-2.048906574756242,2.4858844222474685,-2.17428416742539,0
0.9958314553014519,1.9571745336396382,-1.1447803755793406,3.7138696531268076,-2.724394937611538,0
0.33571073011825553,-0.5908170987358049,-2.296042614384402,1.3323808442828482,-1.739862700759863,0
0.8108841008537084,0.5573042937804867,-2.5655165442367056,2.157763055742577,-1.9395873736699538,0
0.2888139869724206,-0.2690165464148226,-2.597573559508911,1.0521574402322615,-1.6381988191280161,0
0.27679454453900043,1.4695825373608864,-0.40171648425397755,2.533843009167249,-2.3651373064012886,0
1.145719208550585,0.6627258265192667,-3.1901206399026245,2.483680055704706,-1.9797624379049028,0
0.3770284122746433,0.9344277832313074,-1.6470240214384384,1.8765279627309042,-1.9934284688325037,0
0.5546438507793781,0.36141552377197955,-2.6534387765606757,1.543499415092216,-1.7443686347684664,0
-0.20070702564075787,-0.24936410162594572,-1.9153385630192632,0.322276158619321,-1.4026706875221566,0
1.2213097331988143,1.1418532448109715,-2.527705797588717,3.1854379241529873,-2.3379821216371095,0
1.095481783202291,1.0401885647927522,-2.9644153687194503,2.3253926852538553,-1.8080155867374743,0
-0.37638397063691736,1.5292965508395333,-0.7330301967292843,0.8980222091872649,-1.8354073672373723,0
1.037318229322764,0.12391742634264473,-1.483948361758903,3.6037894229039606,-2.6725022633792817,0
0.2566480843765997,-1.3162700410740993,-0.49110167348614464,2.614066684062131,-2.5164740587882206,0
0.9641795540044691,-0.7812967068230585,-2.827192732151981,2.372295523231988,-2.01715335897667,0
0.9880525109434513,0.01631560168577677,-4.017159419646115,1.404594144169024,-1.4221868914552962,0
0.4202978928349345,-0.10735479071401643,-1.508325516473083,2.1069692975217555,-2.1115688908018178,0
0.8165054302703665,1.4014290022660747,-1.7162345519102828,2.9385354438647413,-2.4220483908983765,0
0.7699803860357307,-1.4609249386516574,-3.1038291765957124,1.6488372094948505,-1.6795900659040273,0
1.080793983699529,1.745871336135157,-2.5419400381389243,2.791121283285817,-2.157511091144369,0
0.25651131871846045,-0.22064275011577214,-1.4009732538624242,1.7544206049793434,-1.9657361641132223,0
0.4650926359920327,-0.02974165415538386,-2.2396046610028972,1.7677234660694543,-1.965149005545107,0
